"","pvalue","padj","gene_biotype","external_gene_name","Cluster"
"FBgn0001216",0.0935757224906838,0.237980021235008,"protein_coding","Hsc70-1",NA
"FBgn0001217",0.0421402556310233,0.133627007971728,"protein_coding","Hsc70-2",NA
"FBgn0001218",0.596472627709423,0.769377938330735,"protein_coding","Hsc70-3",NA
"FBgn0001223",0.235680406138815,0.437486195452682,"protein_coding","Hsp22",NA
"FBgn0001224",0.362118261632885,0.574601359338654,"protein_coding","Hsp23",NA
"FBgn0001225",0.198597103603633,0.39206732580545,"protein_coding","Hsp26",NA
"FBgn0001229",0.0697873390168694,0.194449400323476,"protein_coding","Hsp67Bc",NA
"FBgn0001230",0.482662097937082,0.684476633302828,"protein_coding","Hsp68",NA
"FBgn0001233",0.136951591055835,0.307291253646619,"protein_coding","Hsp83",NA
"FBgn0001234",0.437908225803404,0.645541638904749,"ncRNA","lncRNA:Hsromega",NA
"FBgn0001247",0.444767239572012,0.652144592505632,"protein_coding","Ide",NA
"FBgn0001248",0.15681338101994,0.33578554455431,"protein_coding","Idh",NA
"FBgn0001250",0.197354394794919,0.390395248576675,"protein_coding","if",NA
"FBgn0001255",0.431338606149784,0.639392238868162,"protein_coding","ImpE3",NA
"FBgn0001258",0.589692187819299,0.764028556978905,"protein_coding","Ldh",NA
"FBgn0001259",0.307178524844321,0.518276892666948,"protein_coding","in",NA
"FBgn0001276",0.380849147519999,0.592598870707381,"protein_coding","ix",NA
"FBgn0001280",0.691752797446864,0.834655252790278,"protein_coding","janA",NA
"FBgn0001291",0.0289462390103464,0.101332380353821,"protein_coding","Jra",NA
"FBgn0001297",0.0336882219596443,0.113735218902085,"protein_coding","kay",NA
"FBgn0001301",0.494723746243664,0.694627064715876,"protein_coding","kel",NA
"FBgn0001308",0.298616391339961,0.508586577080128,"protein_coding","Khc",NA
"FBgn0001311",0.293079241350073,0.50255983242108,"protein_coding","kkv",NA
"FBgn0001316",0.189904050122035,0.380037182924937,"protein_coding","klar",NA
"FBgn0001320",0.323498977875819,0.536085573113548,"protein_coding","kni",NA
"FBgn0001321",0.0327803179909667,0.111471160627676,"protein_coding","knk",NA
"FBgn0001324",0.264072646689979,0.470489815098569,"protein_coding","kto",NA
"FBgn0001330",0.0859923708996773,0.224481275185318,"protein_coding","kz",NA
"FBgn0001341",0.0748371702215494,0.203591686131623,"protein_coding","Mybbp1A",NA
"FBgn0001404",0.693290727895407,0.835795311094732,"protein_coding","egh",NA
"FBgn0001491",0.599321962480307,0.771439347581971,"protein_coding","l(1)10Bb",NA
"FBgn0001565",0.743137558690074,0.86706706285956,"protein_coding","Hlc",NA
"FBgn0001624",0.472782281953446,0.676235640346635,"protein_coding","dlg1",NA
"FBgn0001941",0.0388337525352402,0.125948660235786,"protein_coding","ifc",NA
"FBgn0001961",0.450531627581723,0.656207663678385,"protein_coding","Arpc1",NA
"FBgn0001970",0.751173603778728,0.871393179830333,"protein_coding","Pgant35A",NA
"FBgn0001977",0.502411356764961,0.699731909384994,"protein_coding","CIAPIN1",NA
"FBgn0001978",0.836345630615448,0.922057579879491,"protein_coding","stc",NA
"FBgn0001981",0.752180643966935,0.872048660563382,"protein_coding","esg",NA
"FBgn0001987",0.0856609371623512,0.223886948777568,"protein_coding","Gli",NA
"FBgn0001989",0.0757326027216808,0.205643304665395,"protein_coding","ND-B17",NA
"FBgn0001990",0.948830423767862,0.978487573747643,"protein_coding","wek",NA
"FBgn0001991",0.364874063125187,0.577033150468635,"protein_coding","Ca-alpha1D",NA
"FBgn0001992",0.747677406950677,0.870192427178796,"protein_coding","Cyp303a1",NA
"FBgn0001994",0.742645067715058,0.866707472404839,"protein_coding","crp",NA
"FBgn0001995",0.0645647224172942,0.183342252920728,"protein_coding","mRpL4",NA
"FBgn0002022",0.483487434012255,0.684795913356912,"protein_coding","Catsup",NA
"FBgn0002036",0.406891927036236,0.616428820275017,"protein_coding","CG10561",NA
"FBgn0002044",0.708175107252139,0.845889498910144,"protein_coding","swm",NA
"FBgn0002183",0.950548161457281,0.979235339680042,"protein_coding","dre4",NA
"FBgn0002283",0.277668939054455,0.485072442672605,"protein_coding","l(3)73Ah",NA
"FBgn0002284",0.770218827808745,0.884129478279412,"protein_coding","Prosbeta6",NA
"FBgn0002306",0.0674821242152613,0.189674017283053,"protein_coding","sas",NA
"FBgn0002413",0.593514120916373,0.76716677186059,"protein_coding","dco",NA
"FBgn0002431",0.830187890706301,0.918139410517674,"protein_coding","hyd",NA
"FBgn0002441",0.0985797568115575,0.245826415810418,"protein_coding","l(3)mbt",NA
"FBgn0002466",0.701186068032222,0.840748937876982,"protein_coding","sti",NA
"FBgn0002521",0.813276832301278,0.908090090622763,"protein_coding","pho",NA
"FBgn0002525",0.497340446228866,0.696906253912696,"protein_coding","Lam",NA
"FBgn0002526",0.481214331869879,0.68334236129212,"protein_coding","LanA",NA
"FBgn0002542",0.950887839881977,0.979331389528998,"protein_coding","lds",NA
"FBgn0002543",0.982517281106637,0.992564784139326,"protein_coding","robo2",NA
"FBgn0002552",0.683011007973616,0.829076361961329,"protein_coding","lin",NA
"FBgn0002564",0.828204846690905,0.916591511259592,"protein_coding","Lsp1gamma",NA
"FBgn0002565",NA,NA,"protein_coding","Lsp2",NA
"FBgn0002566",0.397739382161295,0.607289739207734,"protein_coding","lt",NA
"FBgn0002567",0.0596330025498702,0.173227199692129,"protein_coding","Rab32",NA
"FBgn0002609",0.17225973274754,0.35692969198792,"protein_coding","E(spl)m3-HLH",NA
"FBgn0002638",0.0557746264516736,0.164784872700138,"protein_coding","Rcc1",NA
"FBgn0002643",0.132933356846692,0.300996126877561,"protein_coding","mam",NA
"FBgn0002673",0.22879999052337,0.429190322592327,"protein_coding","twe",NA
"FBgn0002707",0.532095811451744,0.722422953478042,"protein_coding","mei-9",NA
"FBgn0002709",0.432387944338936,0.640577095506212,"protein_coding","mei-218",NA
"FBgn0002716",0.382228705261667,0.593528439698779,"protein_coding","mei-W68",NA
"FBgn0002723",0.0541809360429239,0.161283926995608,"protein_coding","Met",NA
"FBgn0002732",0.385015524478354,0.59607315583474,"protein_coding","E(spl)malpha-BFM",NA
"FBgn0002733",0.917932708859742,0.96570397492816,"protein_coding","E(spl)mbeta-HLH",NA
"FBgn0002736",0.708261600519636,0.845889498910144,"protein_coding","mago",NA
"FBgn0002774",0.188745916113562,0.378527843557693,"protein_coding","mle",NA
"FBgn0002775",0.415499278381769,0.625881872230287,"protein_coding","msl-3",NA
"FBgn0002778",0.528442509126865,0.719561353240713,"protein_coding","mnd",NA
"FBgn0002783",0.221617744988239,0.420675484746644,"protein_coding","mor",NA
"FBgn0002787",0.206851639808303,0.401928585130767,"protein_coding","Rpn8",NA
"FBgn0002791",0.971174027700126,0.987986928319138,"protein_coding","mr",NA
"FBgn0002868",0.0590183621374946,0.171998860409567,"protein_coding","MtnA",NA
"FBgn0002869",0.243211258661702,0.445135262838161,"protein_coding","MtnB",NA
"FBgn0002872",0.774638373603622,0.886292505312948,"protein_coding","mu2",NA
"FBgn0002873",0.657812651773465,0.811368068235213,"protein_coding","mud",NA
"FBgn0002878",0.976355368827133,0.98990192327643,"protein_coding","mus101",NA
"FBgn0002887",0.626233657845309,0.790422894072875,"protein_coding","mus201",NA
"FBgn0002891",0.0838337100330057,0.220395676069647,"protein_coding","DNApol-zeta",NA
"FBgn0002899",0.864071376398106,0.937730036763096,"protein_coding","mus301",NA
"FBgn0002901",0.97826964253531,0.990861949567228,"protein_coding","mus304",NA
"FBgn0002906",0.728308259579064,0.858713364506036,"protein_coding","Blm",NA
"FBgn0002909",0.782768841177451,0.890569239259989,"protein_coding","mus312",NA
"FBgn0002914",0.540846287437018,0.728886424257676,"protein_coding","Myb",NA
"FBgn0002917",0.306517401932438,0.517861649265885,"protein_coding","na",NA
"FBgn0002921",0.715689948746766,0.849919506968442,"protein_coding","Atpalpha",NA
"FBgn0002924",0.98267398893711,0.992564784139326,"protein_coding","ncd",NA
"FBgn0002930",0.235869029200016,0.437486195452682,"protein_coding","nec",NA
"FBgn0002938",0.33197886877147,0.544852025309835,"protein_coding","ninaC",NA
"FBgn0002939",0.165565496960786,0.34743748724062,"protein_coding","ninaD",NA
"FBgn0002940",0.321954286212356,0.534433538072936,"protein_coding","ninaE",NA
"FBgn0002945",0.0831053259930441,0.218914296641223,"protein_coding","nkd",NA
"FBgn0002948",0.46330379705103,0.668102902778601,"protein_coding","nod",NA
"FBgn0002989",0.343284467586402,0.556624140818516,"protein_coding","okr",NA
"FBgn0003008",0.804302904215997,0.902257010472005,"protein_coding","or",NA
"FBgn0003016",0.579087160441733,0.756848812633505,"protein_coding","osp",NA
"FBgn0003023",0.23257206021228,0.433545611110004,"protein_coding","otu",NA
"FBgn0003028",0.268456998034518,0.475013781227019,"protein_coding","ovo",NA
"FBgn0003041",0.045201534988454,0.140705058953396,"protein_coding","pbl",NA
"FBgn0003042",0.31133721050946,0.523161430873606,"protein_coding","Pc",NA
"FBgn0003044",0.345259265135673,0.558166267371943,"protein_coding","Pcl",NA
"FBgn0003048",0.0346666962734595,0.116124603985629,"protein_coding","pcx",NA
"FBgn0003053",0.871726178396189,0.940770019678198,"protein_coding","peb",NA
"FBgn0003076",0.0842795031736094,0.221121622023313,"protein_coding","Pgm1",NA
"FBgn0003079",0.168140202667653,0.351271304387208,"protein_coding","Raf",NA
"FBgn0003090",0.0442440844235605,0.138664301742925,"protein_coding","pk",NA
"FBgn0003093",0.932437301599754,0.972522881440452,"protein_coding","Pkc98E",NA
"FBgn0003117",0.0917861740464333,0.234943073940857,"protein_coding","pnr",NA
"FBgn0003124",0.658005521120158,0.811480337227997,"protein_coding","polo",NA
"FBgn0003129",0.239184595821501,0.440732805800627,"protein_coding","Poxm",NA
"FBgn0003130",0.410539110874358,0.620114581040505,"protein_coding","Poxn",NA
"FBgn0003134",0.0609902588491833,0.175926579984559,"protein_coding","Pp1alpha-96A",NA
"FBgn0003137",0.186160167260884,0.375192739141512,"protein_coding","Ppn",NA
"FBgn0003139",0.59559924011526,0.768653388767273,"protein_coding","PpV",NA
"FBgn0003141",0.0940583252359657,0.238960952473037,"protein_coding","pr",NA
"FBgn0003159",0.655974091989789,0.810452907090105,"protein_coding","CG2841",NA
"FBgn0003162",0.0401527930653645,0.129051535699622,"protein_coding","Pu",NA
"FBgn0003169",0.869625453707411,0.940376059009942,"protein_coding","put",NA
"FBgn0003174",0.544662919342117,0.731816829867857,"protein_coding","pwn",NA
"FBgn0003175",0.343182621923243,0.556550479249184,"protein_coding","px",NA
"FBgn0003187",0.359318016366446,0.571304001978334,"protein_coding","qua",NA
"FBgn0003204",0.972299380093885,0.988141288168285,"protein_coding","ras",NA
"FBgn0003205",0.513234153748317,0.707426984312861,"protein_coding","Ras85D",NA
"FBgn0003206",0.400149051952986,0.609647937840341,"protein_coding","Ras64B",NA
"FBgn0003209",0.405545842948259,0.615115273782991,"protein_coding","raw",NA
"FBgn0003210",0.689351706738748,0.833073463840063,"protein_coding","rb",NA
"FBgn0003218",0.0806033153477553,0.214583924816745,"protein_coding","rdgB",NA
"FBgn0003227",0.34175039083347,0.555231819099503,"protein_coding","rec",NA
"FBgn0003231",0.217257026873752,0.414683847101861,"protein_coding","ref(2)P",NA
"FBgn0003255",0.178241998333342,0.364880123170455,"protein_coding","rk",NA
"FBgn0003256",0.214114604842934,0.410861812249669,"protein_coding","rl",NA
"FBgn0003261",0.70816366268488,0.845889498910144,"protein_coding","Rm62",NA
"FBgn0003268",0.818968061539882,0.911658759545355,"protein_coding","rod",NA
"FBgn0003274",0.0966725839632179,0.242967177171668,"protein_coding","RpLP2",NA
"FBgn0003275",0.366076681915961,0.578092919337435,"protein_coding","RpII18",NA
"FBgn0003277",0.158915087393872,0.338952077799612,"protein_coding","RpII215",NA
"FBgn0003278",0.0809842604997414,0.215223526355051,"protein_coding","RpI135",NA
"FBgn0003285",0.0773123648013237,0.208441234972686,"protein_coding","rst",NA
"FBgn0003300",0.498369304417284,0.697343665313029,"protein_coding","run",NA
"FBgn0003302",0.394001721381899,0.60363829498873,"protein_coding","rux",NA
"FBgn0003310",0.454555836314887,0.659828329200465,"protein_coding","S",NA
"FBgn0003317",0.580010315847499,0.757400659380919,"protein_coding","sax",NA
"FBgn0003319",0.0431201731462072,0.135991211025362,"protein_coding","Sb",NA
"FBgn0003321",0.157731396742719,0.33709277055176,"protein_coding","sbr",NA
"FBgn0003328",0.0568441018050932,0.16714368533748,NA,NA,NA
"FBgn0003330",0.597475387750918,0.770268518055778,"protein_coding","Sce",NA
"FBgn0003334",0.450329624012293,0.656207663678385,"protein_coding","Scm",NA
"FBgn0003346",0.877706368450499,0.94433126019895,"protein_coding","RanGAP",NA
"FBgn0003353",0.822085608452955,0.913525386792072,"protein_coding","sei",NA
"FBgn0003358",0.271894359372062,0.478287777319079,"protein_coding","Jon99Ci",NA
"FBgn0003366",0.735523170500472,0.863185352960642,"protein_coding","sev",NA
"FBgn0003371",0.164625816354357,0.346423566197894,"protein_coding","sgg",NA
"FBgn0003375",0.186015032082413,0.375110035055806,"protein_coding","Sgs5",NA
"FBgn0003380",0.341532986912609,0.555061435896686,"protein_coding","Sh",NA
"FBgn0003386",0.252161743293899,0.456316660602269,"protein_coding","Shaw",NA
"FBgn0003391",0.174823450369193,0.360349631820328,"protein_coding","shg",NA
"FBgn0003392",0.0723108716697704,0.199167350498823,"protein_coding","shi",NA
"FBgn0003396",0.601079165661866,0.772491658318696,"protein_coding","shn",NA
"FBgn0003401",0.569536340992547,0.749429905814523,"protein_coding","shu",NA
"FBgn0003415",0.790388949473706,0.894685827488022,"protein_coding","skd",NA
"FBgn0003416",0.0856889948233814,0.223886948777568,"protein_coding","sl",NA
"FBgn0003435",0.966777774690695,0.986710901205757,"protein_coding","sm",NA
"FBgn0003444",0.550305188165846,0.735504766462006,"protein_coding","smo",NA
"FBgn0003447",0.135775421876874,0.305386351303093,"protein_coding","sn",NA
"FBgn0003449",0.513998142065601,0.707985433046238,"protein_coding","snf",NA
"FBgn0003459",0.729259465375131,0.859258696072652,"protein_coding","stwl",NA
"FBgn0003460",0.943213262625042,0.97616472777964,"protein_coding","so",NA
"FBgn0003464",0.409808692467621,0.619450924489335,"protein_coding","sol",NA
"FBgn0003475",0.743476236496771,0.867351709698361,"protein_coding","spir",NA
"FBgn0003480",0.460767309695116,0.665962020233946,"protein_coding","spn-B",NA
"FBgn0003483",0.113512704439029,0.271661464033987,"protein_coding","spn-E",NA
"FBgn0003495",0.595287381416124,0.768351434995429,"protein_coding","spz",NA
"FBgn0003499",0.223934222351088,0.42311323633032,"protein_coding","sr",NA
"FBgn0003502",0.151912660687696,0.328140660758511,"protein_coding","Btk29A",NA
"FBgn0003507",0.0878128542583108,0.227998163195108,"protein_coding","srp",NA
"FBgn0003510",0.868452073043828,0.939787563338451,"protein_coding","Sry-alpha",NA
"FBgn0003511",0.374091240377005,0.586617403643165,"protein_coding","Sry-beta",NA
"FBgn0003512",0.653168210976775,0.808571263807991,"protein_coding","Sry-delta",NA
"FBgn0003514",0.238901920759265,0.44044604214673,"protein_coding","sqh",NA
"FBgn0003520",0.73774249709854,0.863645151876928,"protein_coding","stau",NA
"FBgn0003525",0.942230484670798,0.97616472777964,"protein_coding","stg",NA
"FBgn0003545",0.506326498309315,0.702214977063311,"protein_coding","sub",NA
"FBgn0003557",0.612919876730989,0.780691360096993,"protein_coding","Su(dx)",NA
"FBgn0003559",0.711488278061099,0.847787397399776,"protein_coding","su(f)",NA
"FBgn0003567",0.0500414627866558,0.152410938681803,"protein_coding","su(Hw)",NA
"FBgn0003575",0.773484030488744,0.885887932944296,"protein_coding","su(sable)",NA
"FBgn0003598",0.485232564720005,0.685888988531716,"protein_coding","Su(var)3-7",NA
"FBgn0003607",0.659383875200512,0.812493371078323,"protein_coding","Su(var)205",NA
"FBgn0003612",0.998036013064306,0.999526629266167,"protein_coding","Su(var)2-10",NA
"FBgn0003638",0.964923216761611,0.986114941816357,"protein_coding","su(w[a])",NA
"FBgn0003654",0.871493205753816,0.940632822926337,"protein_coding","sw",NA
"FBgn0003656",0.379449165530645,0.591353241383857,"protein_coding","sws",NA
"FBgn0003660",0.57165006538345,0.751556599054231,"protein_coding","Syb",NA
"FBgn0003676",0.102578495311848,0.25283281862205,"protein_coding","CCT1",NA
"FBgn0003687",0.265047517248934,0.471370787391514,"protein_coding","Tbp",NA
"FBgn0003701",0.700407448655097,0.84053343583296,"protein_coding","thr",NA
"FBgn0003710",0.851500057182761,0.930542457622267,"protein_coding","tipE",NA
"FBgn0003716",0.345677935952526,0.558577041469561,"protein_coding","tkv",NA
"FBgn0003731",0.308276553260653,0.519564429678721,"protein_coding","Egfr",NA
"FBgn0003741",0.377131218549562,0.589054460516059,"protein_coding","tra",NA
"FBgn0003742",0.679414544286374,0.826439516570294,"protein_coding","tra2",NA
"FBgn0003744",0.921018364469644,0.967196738928363,"protein_coding","trc",NA
"FBgn0003748",0.368137806589751,0.58014048913864,"protein_coding","Treh",NA
"FBgn0003861",0.0516335912860725,0.15591226753508,"protein_coding","trp",NA
"FBgn0003862",0.495959820753646,0.695867391798423,"protein_coding","trx",NA
"FBgn0003863",0.500123777094306,0.698439805577672,"protein_coding","alphaTry",NA
"FBgn0003867",0.432313032146938,0.640577095506212,"protein_coding","tsl",NA
"FBgn0003870",0.573623953836291,0.753370898571721,"protein_coding","ttk",NA
"FBgn0003882",0.981539705204966,0.99232787865431,"protein_coding","tub",NA
"FBgn0003884",0.720570083380931,0.853323470507232,"protein_coding","alphaTub84B",NA
"FBgn0003888",0.0594243939070742,0.172796958516582,"protein_coding","betaTub60D",NA
"FBgn0003890",0.654935927816178,0.809803808518045,"protein_coding","betaTub97EF",NA
"FBgn0003891",0.312064704956299,0.523848229391222,"protein_coding","tud",NA
"FBgn0003896",0.814772183349526,0.909029965332105,"protein_coding","tup",NA
"FBgn0003900",0.714266826806707,0.849316010932468,"protein_coding","twi",NA
"FBgn0003943",0.031654821467618,0.108579559728112,"protein_coding","Ubi-p63E",NA
"FBgn0003944",0.225395923498698,0.424662105675068,"protein_coding","Ubx",NA
"FBgn0003963",0.607248804962579,0.776793417663747,"protein_coding","ush",NA
"FBgn0003964",0.201902458023099,0.396135192601009,"protein_coding","usp",NA
"FBgn0003965",0.251899476884618,0.456044841157415,"protein_coding","v",NA
"FBgn0003969",0.158489272972242,0.338272755921932,"protein_coding","vap",NA
"FBgn0003975",0.296571667801932,0.506224175955686,"protein_coding","vg",NA
"FBgn0003977",0.508678257282811,0.703802385427059,"protein_coding","vir",NA
"FBgn0003978",0.271134980952726,0.477728990542914,"protein_coding","vls",NA
"FBgn0003984",0.115634308623453,0.274556359291387,"protein_coding","vn",NA
"FBgn0003996",0.716262968730725,0.850088328504403,"protein_coding","w",NA
"FBgn0004003",0.981626802083692,0.99232787865431,"protein_coding","wbl",NA
"FBgn0004049",0.0771263965072979,0.208224384659139,"protein_coding","yrt",NA
"FBgn0004050",0.25533874687863,0.459600412364478,"protein_coding","z",NA
"FBgn0004057",0.0353069810679821,0.117630316864452,"protein_coding","Zw",NA
"FBgn0004066",0.733661508839927,0.862149917412339,"protein_coding","Prosalpha4",NA
"FBgn0004101",0.653735039065825,0.80896840948123,"protein_coding","bs",NA
"FBgn0004103",0.291194710121428,0.50045920128012,"protein_coding","Pp1-87B",NA
"FBgn0004106",0.862559164773582,0.936427150212258,"protein_coding","Cdk1",NA
"FBgn0004107",0.505871111572912,0.702214977063311,"protein_coding","Cdk2",NA
"FBgn0004132",0.918750712214648,0.966049432530111,"protein_coding","boca",NA
"FBgn0004133",0.132289146097546,0.300283577140425,"protein_coding","blow",NA
"FBgn0004167",0.0789849824854185,0.211390898594317,"protein_coding","kst",NA
"FBgn0004168",0.161007602572811,0.341243442303267,"protein_coding","5-HT1A",NA
"FBgn0004170",0.536653405238845,0.725415982828338,"protein_coding","sc",NA
"FBgn0004177",0.533504819588091,0.723141666012163,"protein_coding","mts",NA
"FBgn0004179",0.0819547342367892,0.216635437632885,"protein_coding","Csp",NA
"FBgn0004197",0.75060245682137,0.870833027936353,"protein_coding","Ser",NA
"FBgn0004227",0.231436892365518,0.432737858829764,"protein_coding","nonA",NA
"FBgn0004228",0.678171927373119,0.8255102065726,"protein_coding","mex1",NA
"FBgn0004237",0.67261781235659,0.8225796545002,"protein_coding","Hrb87F",NA
"FBgn0004242",0.0730859373124541,0.200498546047653,"protein_coding","Syt1",NA
"FBgn0004359",0.0956265471451803,0.24157641167406,"protein_coding","T48",NA
"FBgn0004360",0.226301133458685,0.42592674024514,"protein_coding","Wnt2",NA
"FBgn0004362",0.641327808788888,0.799229261458107,"protein_coding","HmgD",NA
"FBgn0004363",0.0343899331283982,0.115619662418952,"protein_coding","porin",NA
"FBgn0004364",0.0373211200478009,0.12235721145615,"protein_coding","18w",NA
"FBgn0004367",0.975748345804399,0.989633144258625,"protein_coding","mei-41",NA
"FBgn0004368",0.870803137986285,0.940429426743126,"protein_coding","Ptp4E",NA
"FBgn0004369",0.0597953739817843,0.173545561732951,"protein_coding","Ptp99A",NA
"FBgn0004370",0.874375627996385,0.942598139021347,"protein_coding","Ptp10D",NA
"FBgn0004373",0.795985261559025,0.897621696991288,"protein_coding","fwd",NA
"FBgn0004374",0.815134508402988,0.909238119108489,"protein_coding","neb",NA
"FBgn0004378",0.208784600058476,0.404321709763447,"protein_coding","Klp61F",NA
"FBgn0004379",0.852679763403414,0.931011163915294,"protein_coding","Klp67A",NA
"FBgn0004380",0.16582650725089,0.3477632852955,"protein_coding","Klp64D",NA
"FBgn0004381",0.0961384586775512,0.242373088385904,"protein_coding","Klp68D",NA
"FBgn0004387",0.615550853080081,0.782426126225357,"protein_coding","Klp98A",NA
"FBgn0004391",0.687483370454745,0.831741899624241,"protein_coding","shtd",NA
"FBgn0004394",0.0801503324890706,0.213698116217481,"protein_coding","pdm2",NA
"FBgn0004395",0.375660981818875,0.587677701497494,"protein_coding","unk",NA
"FBgn0004396",0.210055933517781,0.405916118345331,"protein_coding","CrebA",NA
"FBgn0004397",0.224638434097321,0.423801520820439,"protein_coding","Vinc",NA
"FBgn0004401",0.392584476113551,0.602514636840481,"protein_coding","Pep",NA
"FBgn0004404",0.0302648338921115,0.104816004816353,"protein_coding","RpS14b",NA
"FBgn0004406",0.500668969518333,0.698439805577672,"protein_coding","tam",NA
"FBgn0004407",0.71616722276801,0.850076964577839,"protein_coding","DNApol-gamma35",NA
"FBgn0004419",0.437763507800928,0.645541638904749,"protein_coding","me31B",NA
"FBgn0004431",NA,NA,"protein_coding","LysX",NA
"FBgn0004432",0.241091489186997,0.4429716676654,"protein_coding","Cyp1",NA
"FBgn0004436",0.860837522503434,0.935157158847746,"protein_coding","Ubc6",NA
"FBgn0004449",0.379234316419003,0.591205204088727,"protein_coding","Ten-m",NA
"FBgn0004456",0.286196888103645,0.495408370089921,"protein_coding","mew",NA
"FBgn0004463",0.841201023805046,0.924515162637787,"protein_coding","RpIII128",NA
"FBgn0004507",0.114770675286228,0.273431495668921,"protein_coding","GlyP",NA
"FBgn0004509",0.418240860176358,0.628189111699113,"protein_coding","Fur1",NA
"FBgn0004510",0.314388751840082,0.526116114504727,"protein_coding","Ets97D",NA
"FBgn0004512",0.340405236317375,0.553775998725412,"protein_coding","Mdr49",NA
"FBgn0004516",0.56318220252698,0.745349703764292,"protein_coding","Gad1",NA
"FBgn0004556",0.216440855237762,0.413475801107769,"protein_coding","Dbp73D",NA
"FBgn0004569",0.299917906156444,0.509943147920256,"protein_coding","aos",NA
"FBgn0004573",0.0963512394930545,0.242661469900174,"protein_coding","5-HT7",NA
"FBgn0004574",0.208997920071036,0.404321709763447,"protein_coding","Rop",NA
"FBgn0004575",0.950333024605004,0.979115956942911,"protein_coding","Syn",NA
"FBgn0004580",0.342125154808874,0.555566197891283,"protein_coding","Cbp53E",NA
"FBgn0004583",0.676197677766572,0.824535429338687,"protein_coding","ex",NA
"FBgn0004584",0.113372626314776,0.271517515912732,"protein_coding","Rrp1",NA
"FBgn0004587",0.090579671059686,0.232821379625795,"protein_coding","B52",NA
"FBgn0004597",0.4905504892373,0.691253008250392,"protein_coding","CycC",NA
"FBgn0004598",0.685756970681473,0.83082616291858,"protein_coding","Fur2",NA
"FBgn0004606",0.100650017078666,0.249565791098129,"protein_coding","zfh1",NA
"FBgn0004622",0.0627417497500841,0.179769782539814,"protein_coding","TkR99D",NA
"FBgn0004635",0.486338660837702,0.686737035468524,"protein_coding","rho",NA
"FBgn0004636",0.141760774242868,0.314959869289173,"protein_coding","Rap1",NA
"FBgn0004638",0.0787908757934351,0.211215214592999,"protein_coding","drk",NA
"FBgn0004643",0.24454589318707,0.446501061686183,"protein_coding","Zw10",NA
"FBgn0004646",0.302438181347681,0.512637913916644,"protein_coding","ogre",NA
"FBgn0004647",0.839759884927224,0.923651607181076,"protein_coding","N",NA
"FBgn0004648",0.0290406672540571,0.101518845663102,"protein_coding","svr",NA
"FBgn0004652",0.198320563296085,0.391860355089238,"protein_coding","fru",NA
"FBgn0004655",0.847416207033634,0.928466726282432,"protein_coding","wapl",NA
"FBgn0004656",0.473923356362917,0.676886334229068,"protein_coding","fs(1)h",NA
"FBgn0004698",0.137213604430957,0.307573594029787,"protein_coding","Xpc",NA
"FBgn0004795",0.806951142589025,0.903994210951707,"protein_coding","retn",NA
"FBgn0004797",0.672634364202636,0.8225796545002,"protein_coding","mdy",NA
"FBgn0004811",0.654984752981802,0.809803808518045,"protein_coding","fs(2)ltoPP43",NA
"FBgn0004828",0.945441564422771,0.977129151924166,"protein_coding","His3.3B",NA
"FBgn0004832",0.832380401782959,0.919672230677326,"protein_coding","Xpac",NA
"FBgn0004837",0.687237155940681,0.831648005808982,"protein_coding","Su(H)",NA
"FBgn0004838",0.823191199339919,0.913894027851267,"protein_coding","Hrb27C",NA
"FBgn0004842",0.208967848706108,0.404321709763447,"protein_coding","RYa-R",NA
"FBgn0004856",0.72753750592505,0.857998505194336,"protein_coding","Bx42",NA
"FBgn0004858",0.875482265269879,0.942966759131713,"protein_coding","elB",NA
"FBgn0004859",0.121466704546437,0.283011110144213,"protein_coding","ci",NA
"FBgn0004860",0.211492923585822,0.407416069356402,"protein_coding","ph-d",NA
"FBgn0004861",0.0471910914285255,0.145526763658144,"protein_coding","ph-p",NA
"FBgn0004862",0.677618858368131,0.825069123401828,"protein_coding","bap",NA
"FBgn0004864",0.0333071163320937,0.112834719304981,"protein_coding","hop",NA
"FBgn0004865",0.339354529366137,0.552613475106791,"protein_coding","Eip78C",NA
"FBgn0004868",0.145634305046782,0.319760164541845,"protein_coding","Gdi",NA
"FBgn0004870",0.341211683188068,0.554722026145401,"protein_coding","bab1",NA
"FBgn0004875",0.215162372790418,0.412051854217267,"protein_coding","enc",NA
"FBgn0004876",0.10997580707289,0.265844483404572,"protein_coding","cdi",NA
"FBgn0004882",0.041338627847355,0.131847902914373,"protein_coding","orb",NA
"FBgn0004885",0.165108598055983,0.34695264944801,"protein_coding","tok",NA
"FBgn0004889",0.0491390185632536,0.150498732730983,"protein_coding","tws",NA
"FBgn0004893",0.21296322631145,0.409448884732499,"protein_coding","bowl",NA
"FBgn0004895",0.672585697812059,0.8225796545002,"protein_coding","FoxL1",NA
"FBgn0004903",0.648664702000021,0.805523323921224,"protein_coding","Rb97D",NA
"FBgn0004907",0.172328608220522,0.356997421271619,"protein_coding","14-3-3zeta",NA
"FBgn0004908",0.180974348763491,0.368181470520073,"protein_coding","Arl2",NA
"FBgn0004913",0.440524416420155,0.647945932307265,"protein_coding","Gnf1",NA
"FBgn0004914",0.542728608246494,0.730124373969213,"protein_coding","Hnf4",NA
"FBgn0004915",0.826814749811694,0.915667568615096,"protein_coding","TfIIB",NA
